name,salary,area_name,published_at
Системный администратор,40000.0,Московская область - Север,2009-12-01T17:40:34+0300
Ведущий специалист отдела разработки и сопровождения прикладного программного обеспечения,57500.0,Москва,2009-12-14T18:07:56+0300
Программист- алгоритмист,22500.0,Московская область,2009-12-01T17:43:31+0300
"Менеджер по продажам (компьютеры, федеральный ритейл)",75000.0,Москва,2009-12-01T17:45:40+0300
Руководитель отдела баз данных,25000.0,Санкт-Петербург,2009-12-01T17:57:35+0300
Менеджер по развитию региона в г.Голицыно,37500.0,Центральный округ,2009-12-07T09:10:17+0300
Руководитель интеграционных проектов,80000.0,Москва,2009-12-01T18:03:06+0300
Оператор информационных систем,21500.0,Москва,2009-12-01T18:28:09+0300
IT-специалист,35000.0,Москва,2009-12-01T18:45:51+0300
Руководитель отдела конкурсных процедур и нормативного обеспечения строительства (GSM),110000.0,Москва,2009-12-01T19:13:40+0300
Менеджер интернет проектов (начинающий менеджер проектов),20000.0,Москва,2009-12-01T19:24:55+0300
Менеджер по продажам,72500.0,Москва,2009-12-01T19:29:10+0300
Системный администратор,37500.0,Москва,2009-12-01T19:29:57+0300
Специалист технической поддержки,25000.0,Санкт-Петербург,2009-12-01T19:49:13+0300
XHTML-верстальщик,52500.0,Москва,2009-12-01T20:04:43+0300
"Маркетолог, бренд-менеджер",85000.0,Москва,2009-12-01T21:09:21+0300
Руководитель отдела эксплуатации сети,25000.0,Оренбург,2009-12-02T07:44:57+0300
Системный администратор,17500.0,Казань,2009-12-02T08:05:09+0300
Системный администратор,40000.0,Москва,2009-12-02T08:54:07+0300
Оператор на телефоне,20000.0,Москва,2009-12-02T09:36:15+0300
Программист 1С,60000.0,Москва,2009-12-02T09:38:53+0300
Специалист сall-центра,9500.0,Набережные Челны,2009-12-02T09:41:32+0300
Web-pазработчик,60000.0,Москва,2009-12-02T09:47:21+0300
Разработчик средств внутренней автоматизации,60000.0,Москва,2009-12-02T09:56:59+0300
Java программист,30000.0,Самара,2009-12-02T09:58:18+0300
Главный специалист управления информационных технологий,46500.0,Москва,2009-12-02T10:00:27+0300
Системный администратор поддержки,27500.0,Тула,2009-12-14T11:20:20+0300
Клиент-менеджер,16000.0,Нижний Новгород,2009-12-02T10:05:51+0300
Программист 1С,57500.0,Москва,2009-12-02T10:14:09+0300
Программист,65000.0,Москва,2009-12-02T10:55:38+0300
Тестировщик ПО,65000.0,Москва,2009-12-02T11:06:47+0300
Системный администратор,30000.0,Москва,2009-12-02T11:12:43+0300
UI developer,37500.0,Санкт-Петербург,2009-12-02T11:22:27+0300
ASP.NET middle developer,41500.0,Санкт-Петербург,2009-12-08T12:35:12+0300
"Junior C#, ASP.NET developer",13500.0,Санкт-Петербург,2009-12-02T11:43:14+0300
Менеджер web-проектов,35000.0,Москва,2009-12-02T11:48:48+0300
Системный администратор,40000.0,Подольск (Московская область),2009-12-02T11:55:10+0300
Аналитик в сфере автоматизации бюджетного процесса длягосфинорганов,70000.0,Москва,2009-12-02T11:57:51+0300
Менеджер по закупкам (периферия),52500.0,Москва,2009-12-02T11:58:33+0300
Системный администратор (IT специалист),32500.0,Санкт-Петербург,2009-12-02T11:59:28+0300
Системный аналитик (оргтехника),55000.0,Москва,2009-12-24T14:47:50+0300
Ведущий консультант по НСИ,82500.0,Москва,2009-12-02T12:55:55+0300
Старший консультант (портальные решения),67500.0,Москва,2009-12-02T12:56:25+0300
Менеджер по лицензированию музыки,75000.0,Москва,2009-12-02T13:08:01+0300
Менеджер по маркетингу,37500.0,Москва,2009-12-02T13:19:33+0300
Программист С++ (серверный),47500.0,Санкт-Петербург,2009-12-02T13:19:45+0300
Дизайнер интерфейсов,42500.0,Москва,2009-12-02T13:22:26+0300
Ведущий разработчик / программист Java,65000.0,Санкт-Петербург,2009-12-02T13:34:03+0300
Программист OLAP (MS SQL),70000.0,Москва,2009-12-02T13:37:28+0300
Программист 1 С,22500.0,Воронеж,2009-12-02T13:43:17+0300
Дизайнер интерфейсов,42500.0,Москва,2009-12-11T11:28:46+0300
Системный аналитик,50000.0,Москва,2009-12-02T14:16:13+0300
Инженер- проектировщик,35000.0,Москва,2009-12-02T14:17:45+0300
Менеджер по продажам,47500.0,Екатеринбург,2009-12-02T14:18:27+0300
Специалист по технической поддержке,22500.0,Луга,2009-12-02T14:25:23+0300
"Программист ""Босс-кадровик""",85000.0,Москва,2009-12-02T14:29:31+0300
Менеджер в интернет-магазин,17500.0,Москва,2009-12-02T14:38:27+0300
Аналитик по управленческому учету,35000.0,Санкт-Петербург,2009-12-02T14:41:43+0300
Программист 1С,57500.0,Москва,2009-12-08T11:09:02+0300
Монтажник ОПС,23000.0,Краснодар,2009-12-02T15:10:21+0300
Системный администратор,28000.0,Москва,2009-12-02T15:17:05+0300
Эксперт группы работы с базами данных,55000.0,Москва,2009-12-02T15:31:44+0300
Администратор сервера Ubuntu+Python+Zope,27500.0,Москва,2009-12-02T15:32:24+0300
Специалист службы технической поддержки,14500.0,Москва,2009-12-02T15:39:25+0300
Программист,65000.0,Москва,2009-12-02T15:44:04+0300
Программист Java,65000.0,Москва,2009-12-02T15:44:25+0300
Главный специалист по информационному обеспечению градостроительной документацией,52500.0,Москва,2009-12-02T16:09:16+0300
Инженер-консультант (электронные компоненты),37500.0,Москва,2009-12-02T16:09:30+0300
Технический web-дизайнер,26000.0,Санкт-Петербург,2009-12-07T23:48:34+0300
Инженер по обслуживанию торгового оборудования,25000.0,Москва,2009-12-02T16:28:02+0300
Оператор на телефоне,19000.0,Самара,2009-12-14T14:29:22+0300
