name,salary,area_name,published_at
Менеджер по работе с постоянными клиентами,21000.0,Липецк,2011-11-10T16:02:13+0400
Менеджер по продажам,55000.0,Москва,2011-11-10T16:04:48+0400
Web-программист,17500.0,Уфа,2011-12-20T07:37:11+0400
Системный администратор,42500.0,Москва,2011-12-16T14:21:45+0400
Консультант по внедрению CRM Terrasoft,37500.0,Москва,2011-11-10T16:10:57+0400
Программист 1С (Киров),52500.0,Кировская область,2011-12-16T10:11:11+0400
Консультант (ведущий) по внедрению 1С:Предприятие 8,37500.0,Кировская область,2011-12-16T10:11:51+0400
Системный архитектор/Технический руководитель проекта,120000.0,Москва,2011-11-10T16:24:41+0400
Менеджер по продажам,25500.0,Казань,2011-11-10T16:28:57+0400
Инженер-проектировщик,25000.0,Таганрог,2011-12-14T09:42:47+0400
Руководитель проектов,60000.0,Москва,2011-11-20T17:34:10+0400
"Менеджер продукта ""Альфа-Чек""",65000.0,Москва,2011-12-06T09:07:47+0400
Менеджер-администратор,50000.0,Москва,2011-11-18T17:27:15+0400
Программист / Специалист по обработке данных,26500.0,Нижний Новгород,2011-11-10T17:05:11+0400
Руководитель call-центра,90000.0,Москва,2011-11-10T17:09:10+0400
Ассистент руководителя проекта,27500.0,Москва,2011-11-25T15:47:36+0400
Программист 1С,50000.0,Москва,2011-11-10T17:12:20+0400
Специалист отдела IT,55000.0,Москва,2011-11-10T17:12:55+0400
Технический писатель,40000.0,Санкт-Петербург,2011-11-23T17:22:49+0400
Помощник системного администратора,22500.0,Москва,2011-11-10T17:21:35+0400
Руководитель подразделения,22500.0,Арзамас,2011-11-10T17:23:00+0400
Ассистент отдела разработок,27500.0,Санкт-Петербург,2011-11-18T12:03:50+0400
Региональный представитель,62500.0,Нур-Султан,2011-12-16T09:33:32+0400
Аналитик (кредитование автодилеров)),105000.0,Москва,2011-11-10T17:37:08+0400
Программист Oracle/Delphi,30000.0,Калуга,2011-11-10T17:39:29+0400
Аналитик (кредитование автомобильных дилеров),110000.0,Москва,2011-11-10T17:46:41+0400
Junior developer С#,40000.0,Санкт-Петербург,2011-11-10T17:51:39+0400
Web программист,45000.0,Казань,2011-11-10T18:05:26+0400
Редактор сайта,12500.0,Ярославль,2011-11-10T18:09:21+0400
Менеджер интернет-проектов,35000.0,Москва,2011-11-10T18:30:00+0400
Менеджер по продажам,105000.0,Москва,2011-11-10T18:33:39+0400
Менеджер по развитию,105000.0,Москва,2011-11-10T18:40:01+0400
Системный администратор,16250.0,Азов,2011-11-10T19:03:39+0400
Дизайнер,25500.0,Санкт-Петербург,2011-11-14T16:04:11+0400
Руководитель технического отделения,47500.0,Санкт-Петербург,2011-11-10T19:53:26+0400
Специалист Центра Поддержки Клиентов Билайн,24750.0,Тверь,2011-11-17T15:24:02+0400
SEO оптимизатор,60000.0,Москва,2011-11-10T20:27:28+0400
Программист PHP,30000.0,Москва,2011-11-10T20:48:45+0400
Ведущий разработчик .net (Ms CRM),70000.0,Санкт-Петербург,2011-12-16T12:28:24+0400
Консультант в отдел Документум,70000.0,Москва,2011-11-10T21:25:53+0400
IPhone разработчик приложений,75000.0,Дубна,2011-11-10T21:31:07+0400
IPhone разработчик приложений,75000.0,Дмитров,2011-11-10T21:32:58+0400
I Phone разработчик приложений,75000.0,Тверь,2011-11-10T21:34:42+0400
IPhone разработчик приложений,75000.0,Можайск,2011-11-10T21:35:51+0400
IPhone разработчик приложений,75000.0,Одинцово,2011-11-10T21:36:17+0400
Web-программист-разработчик,55000.0,Санкт-Петербург,2011-11-10T22:26:00+0400
Контент-менеджер,26000.0,Москва,2011-11-10T23:10:11+0400
Менеджер интернет-проектов,50000.0,Москва,2011-11-10T23:13:11+0400
Менеджер по продажам сайтов,100000.0,Москва,2011-12-01T00:29:38+0400
Менеджер по продажам услуг,31000.0,Москва,2011-11-11T01:26:06+0400
Менеджер Учебного центра (информационные технологии),20000.0,Пермь,2011-11-11T07:21:56+0400
Бренд-менеджер (направление - коммутация),33500.0,Екатеринбург,2011-11-16T10:17:04+0400
Инженер по применению,37500.0,Екатеринбург,2011-11-11T08:09:52+0400
Ведущий инженер отдела разработки ПО,80000.0,Москва,2011-11-11T09:11:55+0400
Инженер слаботочных сетей,45000.0,Москва,2011-11-24T09:40:12+0400
Руководитель интернет-проекта,50000.0,Санкт-Петербург,2011-11-11T09:20:34+0400
Специалист отдела информационного обеспечения,30000.0,Санкт-Петербург,2011-11-11T09:43:13+0400
Выездной специалист ПО,27500.0,Москва,2011-11-11T09:50:11+0400
"Маркетолог (ИТ сфера, компьютерная техника)",110000.0,Москва,2011-11-21T17:10:10+0400
Release engineer,125000.0,Москва,2011-11-11T10:16:33+0400
Помощник менеджера по продажам,13500.0,Красноярск,2011-11-11T10:18:02+0400
Ведущий системный администратор,65000.0,Москва,2011-11-11T10:26:06+0400
Системный администратор,42500.0,Санкт-Петербург,2011-11-21T12:34:24+0400
Системный администратор,42500.0,Москва,2011-11-11T10:45:18+0400
Web-программист,52500.0,Москва,2011-11-11T10:45:32+0400
Менеджер корпоративного сайта,32500.0,Москва,2011-11-11T10:47:39+0400
Системный администратор,42500.0,Москва,2011-11-11T10:54:32+0400
Инженер-программист АСР,78500.0,Москва,2011-11-11T10:54:44+0400
Системный администратор,35000.0,Москва,2011-12-16T16:10:57+0400
Менеджер по продажам,85000.0,Москва,2011-11-11T11:13:38+0400
Аналитик,60000.0,Москва,2011-11-11T11:14:59+0400
Web-программист-разработчик,55000.0,Санкт-Петербург,2011-11-11T11:17:32+0400
Руководитель сектора - супервайзер (область),35000.0,Рязань,2011-12-16T14:27:28+0400
Менеджер по работе с клиентами,55000.0,Москва,2011-11-11T11:27:01+0400
Delphi - программист,22500.0,Краснодар,2011-11-11T11:28:29+0400
Менеджер по развитию бизнеса (продажа интернет-услуг),55750.0,Москва,2011-11-11T11:29:09+0400
Программист 1С,70000.0,Москва,2011-12-17T02:01:08+0400
ASP.NET разработчик,100000.0,Москва,2011-12-15T16:42:29+0400
Инженер-программист C++ / Старший инженер-программист С++,65000.0,Санкт-Петербург,2011-11-11T11:41:37+0400
Web-программист,55000.0,Москва,2011-11-11T11:43:18+0400
Программист,70000.0,Москва,2011-12-17T12:51:49+0400
QA Lead,80000.0,Москва,2011-12-15T16:42:08+0400
Специалист по маркетингу,40000.0,Москва,2011-12-16T10:58:06+0400
SEO / контекст менеджер,50000.0,Москва,2011-11-11T11:46:55+0400
SEO оптимизатор,60000.0,Москва,2011-12-22T17:59:47+0400
Junior java developer,70000.0,Москва,2011-12-12T18:17:19+0400
Программист 1С,85000.0,Москва,2011-12-22T20:03:38+0400
Аккаунт-менеджер (контекстная реклама),60000.0,Москва,2011-12-22T20:38:21+0400
Разработчик,65000.0,Москва,2011-12-22T21:09:43+0400
Специалист по работе с клиентами,17500.0,Белово,2011-12-22T21:40:38+0400
Контент-менеджер,25000.0,Санкт-Петербург,2011-12-12T22:10:58+0400
